date,mean,mean_ci_lower,mean_ci_upper,currency
2025-06-10,1.7156677771373123,1.5652946303367123,1.8660409239379123,AUD
2025-06-11,1.7156677771373123,1.5643218314110745,1.8670137228635502,AUD
2025-06-12,1.7156677771373123,1.5633552454899662,1.8679803087846585,AUD
2025-06-13,1.7156677771373123,1.562394755030099,1.8689407992445257,AUD
2025-06-14,1.7156677771373123,1.56144024614841,1.8698953081262146,AUD
2025-06-15,1.7156677771373123,1.5604916084644542,1.8708439458101704,AUD
2025-06-16,1.7156677771373123,1.5595487349514154,1.8717868193232092,AUD
2025-06-17,1.7156677771373123,1.5586115217951695,1.8727240324794552,AUD
2025-06-18,1.7156677771373123,1.5576798682608706,1.873655686013754,AUD
2025-06-19,1.7156677771373123,1.5567536765665784,1.8745818777080463,AUD
2025-06-20,1.7156677771373123,1.5558328517634759,1.8755027025111488,AUD
2025-06-21,1.7156677771373123,1.5549173016222633,1.8764182526523614,AUD
2025-06-22,1.7156677771373123,1.554006936525342,1.8773286177492827,AUD
2025-06-23,1.7156677771373123,1.553101669364433,1.8782338849101916,AUD
2025-06-24,1.7156677771373123,1.5522014154432993,1.8791341388313254,AUD
2025-06-25,1.7156677771373123,1.551306092385262,1.8800294618893627,AUD
2025-06-26,1.7156677771373123,1.550415620045228,1.8809199342293967,AUD
2025-06-27,1.7156677771373123,1.5495299204259612,1.8818056338486635,AUD
2025-06-28,1.7156677771373123,1.548648917598349,1.8826866366762756,AUD
2025-06-29,1.7156677771373123,1.5477725376254357,1.883563016649189,AUD
2025-06-30,1.7156677771373123,1.546900708490005,1.8844348457846196,AUD
2025-07-01,1.7156677771373123,1.5460333600255143,1.8853021942491104,AUD
2025-07-02,1.7156677771373123,1.5451704238501895,1.8861651304244351,AUD
2025-07-03,1.7156677771373123,1.5443118333041075,1.8870237209705172,AUD
2025-07-04,1.7156677771373123,1.543457523389102,1.8878780308855228,AUD
2025-07-05,1.7156677771373123,1.5426074307113402,1.8887281235632845,AUD
2025-07-06,1.7156677771373123,1.5417614934264239,1.8895740608482008,AUD
2025-07-07,1.7156677771373123,1.5409196511868848,1.8904159030877399,AUD
2025-07-08,1.7156677771373123,1.5400818450919431,1.8912537091826815,AUD
2025-07-09,1.7156677771373123,1.539248017639416,1.8920875366352086,AUD
2025-07-10,1.7156677771373123,1.5384181126796608,1.892917441594964,AUD
2025-07-11,1.7156677771373123,1.5375920753714494,1.8937434789031753,AUD
2025-07-12,1.7156677771373123,1.5367698521396784,1.8945657021349462,AUD
2025-07-13,1.7156677771373123,1.535951390634819,1.8953841636398057,AUD
